INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 22, N'2024-02-13 08:00:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 20, N'2024-02-18 07:45:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 23, N'2024-02-18 07:46:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 32, N'2024-02-18 07:47:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 14, N'2024-02-18 07:48:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 30, N'2024-02-18 07:49:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 5, N'2024-02-18 07:50:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 10, N'2024-02-18 07:51:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 10, N'2024-02-18 07:52:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 34, N'2024-02-18 07:53:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 11, N'2024-02-18 07:54:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 12, N'2024-02-18 07:55:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 32, N'2024-02-18 07:56:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 36, N'2024-02-18 07:57:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 7, N'2024-02-18 07:58:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 26, N'2024-02-18 07:59:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 16, N'2024-02-18 08:00:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 2, N'2024-02-18 08:01:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 37, N'2024-02-18 08:02:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 12, N'2024-02-18 08:03:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 37, N'2024-02-18 08:04:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 9, N'2024-02-18 08:05:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 11, N'2024-02-18 08:06:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 31, N'2024-02-18 08:07:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 20, N'2024-02-18 08:08:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 40, N'2024-02-18 08:09:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 29, N'2024-02-18 08:10:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 18, N'2024-02-18 08:11:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 16, N'2024-02-18 08:12:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 31, N'2024-02-18 08:13:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 1, N'2024-02-18 08:14:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 5, N'2024-02-18 08:15:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 34, N'2024-02-18 08:16:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 34, N'2024-02-18 08:17:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 1, N'2024-02-18 08:18:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 10, N'2024-02-18 08:19:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 17, N'2024-02-18 08:20:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 33, N'2024-02-18 08:21:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 34, N'2024-02-18 08:22:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 31, N'2024-02-18 08:23:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 32, N'2024-02-18 08:24:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 6, N'2024-02-18 08:25:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 38, N'2024-02-18 08:26:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 13, N'2024-02-18 08:27:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 4, N'2024-02-18 08:28:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 24, N'2024-02-18 08:29:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 32, N'2024-02-18 08:30:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 7, N'2024-02-18 08:31:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 39, N'2024-02-18 08:32:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 30, N'2024-02-18 08:33:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 16, N'2024-02-18 08:34:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 33, N'2024-02-18 08:35:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 22, N'2024-02-18 08:36:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 5, N'2024-02-18 08:37:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 24, N'2024-02-18 08:38:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 11, N'2024-02-18 08:39:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 24, N'2024-02-18 08:40:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 17, N'2024-02-18 08:41:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 15, N'2024-02-18 08:42:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 12, N'2024-02-18 08:43:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 39, N'2024-02-18 08:44:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 4, N'2024-02-18 08:45:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 2, N'2024-02-18 08:46:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 30, N'2024-02-18 08:47:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 29, N'2024-02-18 08:48:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 9, N'2024-02-18 08:49:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 27, N'2024-02-18 08:50:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 24, N'2024-02-18 08:51:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 4, N'2024-02-18 08:52:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 2, N'2024-02-18 08:53:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 7, N'2024-02-18 08:54:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 7, N'2024-02-18 08:55:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 13, N'2024-02-18 08:56:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 29, N'2024-02-18 08:57:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 9, N'2024-02-18 08:58:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 24, N'2024-02-18 08:59:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 2, N'2024-02-18 09:00:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 36, N'2024-02-19 20:00:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 25, N'2024-02-19 20:01:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 28, N'2024-02-19 20:02:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 7, N'2024-02-19 20:03:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 6, N'2024-02-19 20:04:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 31, N'2024-02-19 20:05:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 11, N'2024-02-19 20:06:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 34, N'2024-02-19 20:07:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 5, N'2024-02-19 20:08:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 15, N'2024-02-19 20:09:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 5, N'2024-02-19 20:10:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 9, N'2024-02-19 20:11:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 25, N'2024-02-19 20:12:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 10, N'2024-02-19 20:13:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 34, N'2024-02-19 20:14:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 31, N'2024-02-19 20:15:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 22, N'2024-02-19 20:16:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 29, N'2024-02-19 20:17:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 32, N'2024-02-19 20:18:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 32, N'2024-02-19 20:19:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 26, N'2024-02-19 20:20:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 10, N'2024-02-19 20:21:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 23, N'2024-02-19 20:22:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 20, N'2024-02-19 20:23:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 7, N'2024-02-19 20:24:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 12, N'2024-02-19 20:25:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 10, N'2024-02-19 20:26:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 18, N'2024-02-19 20:27:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 22, N'2024-02-19 20:28:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 14, N'2024-02-19 20:29:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 37, N'2024-02-19 20:30:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 34, N'2024-02-19 20:31:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 29, N'2024-02-19 20:32:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 8, N'2024-02-19 20:33:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 9, N'2024-02-19 20:34:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 34, N'2024-02-19 20:35:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 17, N'2024-02-19 20:36:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 28, N'2024-02-19 20:37:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 24, N'2024-02-19 20:38:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 32, N'2024-02-19 20:39:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 25, N'2024-02-19 20:40:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 6, N'2024-02-19 20:41:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 15, N'2024-02-19 20:42:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 21, N'2024-02-19 20:43:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 29, N'2024-02-19 20:44:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 39, N'2024-02-19 20:45:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 19, N'2024-02-19 20:46:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 6, N'2024-02-19 20:47:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 22, N'2024-02-19 20:48:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 31, N'2024-02-19 20:49:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 32, N'2024-02-19 20:50:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 31, N'2024-02-19 20:51:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 29, N'2024-02-19 20:52:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 12, N'2024-02-19 20:53:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 7, N'2024-02-19 20:54:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 19, N'2024-02-19 20:55:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 24, N'2024-02-19 20:56:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 30, N'2024-02-19 20:57:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 32, N'2024-02-19 20:58:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 14, N'2024-02-19 20:59:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 4, N'2024-02-19 21:00:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 26, N'2024-02-19 21:01:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 26, N'2024-02-19 21:02:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 25, N'2024-02-19 21:03:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 33, N'2024-02-19 21:04:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 20, N'2024-02-19 21:05:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 4, N'2024-02-19 21:06:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 20, N'2024-02-19 21:07:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 39, N'2024-02-19 21:08:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 7, N'2024-02-19 21:09:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 24, N'2024-02-19 21:10:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 17, N'2024-02-19 21:11:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 24, N'2024-02-19 21:12:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 6, N'2024-02-19 21:13:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 2, N'2024-02-19 21:14:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 16, N'2024-02-19 21:15:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 38, N'2024-02-19 21:16:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 35, N'2024-02-19 21:17:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 5, N'2024-02-19 21:18:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 14, N'2024-02-19 21:19:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 31, N'2024-02-19 21:20:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 31, N'2024-02-19 21:21:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 40, N'2024-02-19 21:22:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 27, N'2024-02-19 21:23:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 21, N'2024-02-19 21:24:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 5, N'2024-02-19 21:25:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 6, N'2024-02-19 21:26:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 38, N'2024-02-19 21:27:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 36, N'2024-02-19 21:28:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 16, N'2024-02-19 21:29:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 27, N'2024-02-19 21:30:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 32, N'2024-02-19 21:31:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 3, N'2024-02-19 21:32:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 11, N'2024-02-19 21:33:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 8, N'2024-02-19 21:34:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 19, N'2024-02-19 21:35:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 25, N'2024-02-19 21:36:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 37, N'2024-02-19 21:37:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 12, N'2024-02-19 21:38:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 11, N'2024-02-19 21:39:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 17, N'2024-02-19 21:40:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 39, N'2024-02-19 21:41:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 38, N'2024-02-19 21:42:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 15, N'2024-02-19 21:43:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 39, N'2024-02-19 21:44:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 39, N'2024-02-19 21:45:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 24, N'2024-02-19 21:46:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 25, N'2024-02-19 21:47:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 2, N'2024-02-19 21:48:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 20, N'2024-02-19 21:49:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 2, N'2024-02-19 21:50:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 1, N'2024-02-19 21:51:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 25, N'2024-02-19 21:52:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 11, N'2024-02-19 21:53:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 13, N'2024-02-19 21:54:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 20, N'2024-02-19 21:55:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 32, N'2024-02-19 21:56:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 31, N'2024-02-19 21:57:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 21, N'2024-02-19 21:58:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 23, N'2024-02-19 21:59:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 3, N'2024-02-19 22:00:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 3, N'2024-02-19 22:01:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 4, N'2024-02-19 22:02:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 33, N'2024-02-19 22:03:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 15, N'2024-02-19 22:04:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 32, N'2024-02-19 22:05:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 37, N'2024-02-19 22:06:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 26, N'2024-02-19 22:07:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 9, N'2024-02-19 22:08:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 14, N'2024-02-19 22:09:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 26, N'2024-02-19 22:10:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 11, N'2024-02-19 22:11:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 16, N'2024-02-19 22:12:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 1, N'2024-02-19 22:13:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 15, N'2024-02-19 22:14:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 28, N'2024-02-19 22:15:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 25, N'2024-02-19 22:16:00')
INSERT INTO [dbo].[Mesure] ([IdChannel], [valeur], [dateHeure]) VALUES (1, 3, N'2024-02-19 22:17:00')
